label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
Hello,0.23104654252529144,0.6756573915481567,0.271345853805542,0.6384175419807434,0.29375678300857544,0.5707557201385498,0.30497685074806213,0.5149937272071838,0.3185333013534546,0.4737398028373718,0.2731643319129944,0.5046948790550232,0.2775755226612091,0.4452948570251465,0.2785598039627075,0.40909308195114136,0.2791542410850525,0.3749347925186157,0.2485373318195343,0.49679818749427795,0.25270605087280273,0.42823001742362976,0.2549717128276825,0.3834843039512634,0.2571844160556793,0.34306174516677856,0.22447901964187622,0.502204954624176,0.22635400295257568,0.43528759479522705,0.22923089563846588,0.3930627107620239,0.23227576911449432,0.35406869649887085,0.19847749173641205,0.5190129280090332,0.19920891523361206,0.46784767508506775,0.20225176215171814,0.4336383640766144,0.2054760754108429,0.4004093408584595
Hello,0.7690527439117432,0.67824387550354,0.727462887763977,0.6388945579528809,0.7053150534629822,0.5728915929794312,0.6977635622024536,0.5160086154937744,0.6837947964668274,0.4722531735897064,0.7249788641929626,0.5072696805000305,0.7218099236488342,0.44631868600845337,0.721036970615387,0.40747323632240295,0.7208728194236755,0.3722858130931854,0.7506622672080994,0.4978989362716675,0.7475539445877075,0.4279145300388336,0.7454802393913269,0.38281452655792236,0.7428547143936157,0.34281426668167114,0.7754174470901489,0.5020855665206909,0.7739338874816895,0.43384456634521484,0.772308886051178,0.392088383436203,0.7685903310775757,0.35456591844558716,0.8010467886924744,0.5185714364051819,0.8011873364448547,0.4652819335460663,0.7987897992134094,0.4307764768600464,0.7938937544822693,0.40018966794013977
Hello,0.19246405363082886,0.6723061203956604,0.22996725142002106,0.6341133117675781,0.2558857500553131,0.5723060965538025,0.2729833126068115,0.5167050957679749,0.29127824306488037,0.4756685495376587,0.235715851187706,0.5010531544685364,0.2403537780046463,0.4380451738834381,0.23949137330055237,0.39972400665283203,0.23812785744667053,0.3628709018230438,0.2101205736398697,0.49239063262939453,0.21435709297657013,0.42121291160583496,0.21429213881492615,0.3752606213092804,0.21467770636081696,0.3323630094528198,0.18549245595932007,0.4979676902294159,0.18793517351150513,0.43038561940193176,0.18925932049751282,0.38613376021385193,0.19103467464447021,0.345282644033432,0.15935567021369934,0.5150059461593628,0.16196635365486145,0.4625312387943268,0.16347074508666992,0.4268459379673004,0.16484756767749786,0.3918273150920868
Hello,0.8093921542167664,0.6735516786575317,0.7679455876350403,0.634975790977478,0.7424601316452026,0.5736348032951355,0.729777455329895,0.5195276737213135,0.7107757925987244,0.4788898825645447,0.7635118961334229,0.5028190016746521,0.7595472931861877,0.4416123032569885,0.7598699927330017,0.4022437036037445,0.7613458037376404,0.365193635225296,0.7888912558555603,0.49257710576057434,0.7852942943572998,0.42281559109687805,0.7848156690597534,0.3774867653846741,0.7842463850975037,0.3359832465648651,0.8131927847862244,0.49709129333496094,0.811077356338501,0.42928609251976013,0.8095638155937195,0.38586658239364624,0.8069990277290344,0.34580427408218384,0.8386198282241821,0.5139952301979065,0.8375833034515381,0.45968014001846313,0.8350058794021606,0.42406195402145386,0.8308246731758118,0.391160249710083
Hello,0.16090860962867737,0.6508169770240784,0.19926905632019043,0.6200863122940063,0.22612568736076355,0.562038779258728,0.2439287304878235,0.5062747001647949,0.2656788229942322,0.4675326347351074,0.20892752707004547,0.485849529504776,0.21355333924293518,0.4245493412017822,0.21299509704113007,0.3854958117008209,0.21218284964561462,0.34943920373916626,0.18326011300086975,0.47451433539390564,0.187257319688797,0.4036734700202942,0.1890946477651596,0.3566617965698242,0.19094966351985931,0.31491348147392273,0.1578982174396515,0.47864681482315063,0.15775880217552185,0.4122225046157837,0.1586606800556183,0.36848926544189453,0.1600155234336853,0.32870835065841675,0.13127487897872925,0.49484169483184814,0.13160420954227448,0.44428086280822754,0.1312466412782669,0.41093531250953674,0.13111165165901184,0.3783726990222931
Hello,0.8407601118087769,0.6500121355056763,0.7994641065597534,0.6214040517807007,0.7730056047439575,0.5610325336456299,0.7586989402770996,0.5073201060295105,0.7371438145637512,0.4712107479572296,0.7919158339500427,0.4886775612831116,0.7868831753730774,0.42624300718307495,0.7858210206031799,0.38516300916671753,0.7861001491546631,0.34799426794052124,0.8176262378692627,0.47683489322662354,0.8131818175315857,0.4060055613517761,0.8101740479469299,0.35860365629196167,0.8070391416549683,0.3167630434036255,0.8423265218734741,0.4798741638660431,0.8425042033195496,0.4125209450721741,0.8418554067611694,0.36842504143714905,0.8396342396736145,0.3293384313583374,0.8673336505889893,0.4951900243759155,0.8694227337837219,0.4436693787574768,0.8690296411514282,0.40933293104171753,0.8668278455734253,0.378518283367157
Hello,0.1327817291021347,0.6586042642593384,0.17136849462985992,0.6284074783325195,0.19526951014995575,0.5702341794967651,0.21180225908756256,0.5138205289840698,0.23050886392593384,0.4730353057384491,0.1773805171251297,0.4977430999279022,0.17976132035255432,0.4347798526287079,0.1774490624666214,0.3956741988658905,0.1752462387084961,0.3595922589302063,0.15204079449176788,0.4872899651527405,0.15365596115589142,0.41653114557266235,0.1539359986782074,0.3683644235134125,0.15446655452251434,0.3257696032524109,0.1272757351398468,0.4918573498725891,0.12640392780303955,0.4243839681148529,0.1268206238746643,0.3794659376144409,0.12774035334587097,0.3394368290901184,0.1011485680937767,0.5086674094200134,0.09836747497320175,0.4567757546901703,0.09678903222084045,0.420415461063385,0.09581995755434036,0.38565775752067566
Hello,0.8694098591804504,0.6596948504447937,0.8281031847000122,0.6293838024139404,0.8035775423049927,0.5702792406082153,0.7904433012008667,0.5158858895301819,0.7719137668609619,0.4774545729160309,0.8239381909370422,0.4981299340724945,0.8207043409347534,0.4340401589870453,0.8213167786598206,0.3936597406864166,0.8230366706848145,0.3571995198726654,0.8486820459365845,0.4880770742893219,0.846463143825531,0.4168277382850647,0.8461688756942749,0.36913859844207764,0.8456017374992371,0.3276277780532837,0.8723278045654297,0.49268558621406555,0.8723973035812378,0.42506128549575806,0.8725340366363525,0.38109323382377625,0.8720291256904602,0.3425525426864624,0.896965503692627,0.5090891718864441,0.9000380039215088,0.4565487802028656,0.9010166525840759,0.4217340350151062,0.9017499685287476,0.39069628715515137
Hello,0.10382058471441269,0.6533162593841553,0.14191482961177826,0.6265139579772949,0.16556371748447418,0.5666105151176453,0.18047954142093658,0.5108129978179932,0.19715569913387299,0.4709126651287079,0.146178737282753,0.4947320818901062,0.14772476255893707,0.43303021788597107,0.1455076038837433,0.3934711217880249,0.1428479105234146,0.3576022982597351,0.12090270966291428,0.4854506552219391,0.12160135805606842,0.4171251356601715,0.12182868272066116,0.3696460723876953,0.12214828282594681,0.3273198902606964,0.09620246291160583,0.4900950789451599,0.09531137347221375,0.4238418936729431,0.09683163464069366,0.37985315918922424,0.09834491461515427,0.34020063281059265,0.07042567431926727,0.5066662430763245,0.06826543807983398,0.4550335109233856,0.0682002454996109,0.41995424032211304,0.0689888447523117,0.38677382469177246
Hello,0.8997608423233032,0.6598098278045654,0.8583447933197021,0.6265113353729248,0.8338179588317871,0.5665311813354492,0.8217992782592773,0.5121424794197083,0.8037088513374329,0.4738503694534302,0.855334997177124,0.4975954592227936,0.8521583676338196,0.433643102645874,0.8534924983978271,0.3933156430721283,0.8559232354164124,0.3572205901145935,0.8806012868881226,0.487814337015152,0.8790801167488098,0.4169067442417145,0.8791968822479248,0.36950570344924927,0.879062831401825,0.32815098762512207,0.9046582579612732,0.4919070899486542,0.9048212170600891,0.42472147941589355,0.905031681060791,0.38074347376823425,0.9045391082763672,0.3423643708229065,0.929128885269165,0.5079604387283325,0.9317144155502319,0.454434335231781,0.9315756559371948,0.4184213876724243,0.9304290413856506,0.38671964406967163
Hello,0.06042798236012459,0.6567221879959106,0.09555967897176743,0.6313515305519104,0.11746188998222351,0.569351077079773,0.13113470375537872,0.5116240978240967,0.14687705039978027,0.4713519215583801,0.09708105772733688,0.49903684854507446,0.09698623418807983,0.4370454251766205,0.09401163458824158,0.39715147018432617,0.09068230539560318,0.36156153678894043,0.07228340208530426,0.49041247367858887,0.07073859125375748,0.42123717069625854,0.06943164765834808,0.3739597201347351,0.06827400624752045,0.33262693881988525,0.04826483875513077,0.4960084557533264,0.04599300026893616,0.4288185238838196,0.04645512253046036,0.384463906288147,0.04643065482378006,0.34505701065063477,0.02301337569952011,0.5136962532997131,0.019147220999002457,0.4610961675643921,0.017252206802368164,0.4248672425746918,0.01582266390323639,0.3904956579208374
Hello,0.9411839842796326,0.6545006632804871,0.9023717641830444,0.6269443035125732,0.8792356848716736,0.5638594627380371,0.8701469898223877,0.5091635584831238,0.8546285629272461,0.4716871380805969,0.9020094275474548,0.5004083514213562,0.9026733040809631,0.43867820501327515,0.9059034585952759,0.3976733088493347,0.9100133776664734,0.3616655170917511,0.9280725717544556,0.49235278367996216,0.9282530546188354,0.42345085740089417,0.9299067258834839,0.3750585615634918,0.9308905005455017,0.33279478549957275,0.9526856541633606,0.49767401814460754,0.9533734917640686,0.4306529760360718,0.9542984962463379,0.38470587134361267,0.95457524061203,0.34463024139404297,0.9777381420135498,0.5142350792884827,0.9802657961845398,0.460840106010437,0.9815657138824463,0.4241825044155121,0.982110321521759,0.3912036418914795
Hello,0.06120641529560089,0.6994280815124512,0.09526471793651581,0.669175922870636,0.11350305378437042,0.6080834269523621,0.12142682075500488,0.5479490756988525,0.13197626173496246,0.5026586651802063,0.0918838381767273,0.5331918001174927,0.08644451946020126,0.4689922630786896,0.0780460312962532,0.42549678683280945,0.0693880245089531,0.38723674416542053,0.06652139872312546,0.5250207781791687,0.060477182269096375,0.45210713148117065,0.0537053607404232,0.4006648063659668,0.048196010291576385,0.35552603006362915,0.04281231015920639,0.5310081243515015,0.037615109235048294,0.46089109778404236,0.03448144346475601,0.4128051996231079,0.03151591122150421,0.3712081015110016,0.018756650388240814,0.5489271879196167,0.01521279290318489,0.49195200204849243,0.012329034507274628,0.4534635543823242,0.00935128703713417,0.41683638095855713
Hello,0.940944254398346,0.6988427639007568,0.9029266834259033,0.6658473014831543,0.8835899829864502,0.6019525527954102,0.8803460597991943,0.5447432994842529,0.8703086376190186,0.49833792448043823,0.9085491299629211,0.5321894288063049,0.9143298268318176,0.4658251702785492,0.9217270612716675,0.4223215579986572,0.9297451972961426,0.38419491052627563,0.9347163438796997,0.525047779083252,0.9410004615783691,0.45072585344314575,0.9468271136283875,0.4002993702888489,0.9514172673225403,0.35581183433532715,0.9581539630889893,0.5319141745567322,0.962635338306427,0.4605156481266022,0.96590256690979,0.4123923182487488,0.9680355191230774,0.3702153265476227,0.9821391105651855,0.5511926412582397,0.985779881477356,0.4942685663700104,0.9871830344200134,0.4568524658679962,0.9871981143951416,0.42333632707595825
Hello,0.0857001394033432,0.6750552654266357,0.1250452697277069,0.6487870812416077,0.1468731313943863,0.5827237367630005,0.15746697783470154,0.5212972164154053,0.1727486550807953,0.477193683385849,0.1253712773323059,0.5071765184402466,0.12303033471107483,0.44252559542655945,0.11776132881641388,0.39864328503608704,0.11193802952766418,0.35996243357658386,0.09802369028329849,0.4990784525871277,0.09565215557813644,0.4262496829032898,0.09263703227043152,0.3742087483406067,0.09008295834064484,0.3281869888305664,0.07171455025672913,0.5057573318481445,0.07009470462799072,0.4340793788433075,0.0686759203672409,0.3857024013996124,0.06721539795398712,0.34252816438674927,0.04477664455771446,0.5255454778671265,0.041348349303007126,0.4705941677093506,0.03940846025943756,0.4328153729438782,0.037880219519138336,0.3962665796279907
Hello,0.9164860844612122,0.6829776763916016,0.8740957975387573,0.6486627459526062,0.852717399597168,0.5812593102455139,0.8448135256767273,0.520753026008606,0.8276386260986328,0.47700393199920654,0.8763814568519592,0.509979784488678,0.8789043426513672,0.4414229393005371,0.8836663961410522,0.3965836763381958,0.8898741602897644,0.3566340208053589,0.9036632180213928,0.5019776225090027,0.9055873155593872,0.42558109760284424,0.9088411927223206,0.3734574317932129,0.9117001295089722,0.3271835446357727,0.9291732311248779,0.5082375407218933,0.9306493997573853,0.4351128935813904,0.9321266412734985,0.38518959283828735,0.9328517913818359,0.341316282749176,0.9553027749061584,0.5270457863807678,0.9581654071807861,0.4699276387691498,0.9587962031364441,0.43189001083374023,0.958063542842865,0.397764652967453
Hello,0.17908279597759247,0.6693049669265747,0.21694158017635345,0.632876992225647,0.23430533707141876,0.564466118812561,0.2449117749929428,0.5060499906539917,0.25906866788864136,0.46508467197418213,0.2109103500843048,0.4896220266819,0.20788481831550598,0.42361724376678467,0.20362088084220886,0.38151636719703674,0.1991214156150818,0.34391358494758606,0.18572837114334106,0.48281222581863403,0.18290434777736664,0.408372163772583,0.17970222234725952,0.35636210441589355,0.17693719267845154,0.31091099977493286,0.16192103922367096,0.4893113672733307,0.15895266830921173,0.4189072549343109,0.1586063802242279,0.3721250593662262,0.15821687877178192,0.3312782347202301,0.137101411819458,0.5084483027458191,0.13354742527008057,0.4552727937698364,0.13142788410186768,0.4180492162704468,0.12969321012496948,0.38298293948173523
Hello,0.8240335583686829,0.6685956716537476,0.785058319568634,0.6331720352172852,0.7659660577774048,0.5655255317687988,0.7573705911636353,0.5097219347953796,0.7410162687301636,0.4681539535522461,0.7901225686073303,0.48991209268569946,0.7905586957931519,0.4233582615852356,0.794259250164032,0.38100260496139526,0.7994140982627869,0.34418797492980957,0.8153568506240845,0.48297354578971863,0.81674724817276,0.40842732787132263,0.8182739615440369,0.3583149015903473,0.8194202184677124,0.3150351047515869,0.8398842215538025,0.48951295018196106,0.8407997488975525,0.41825079917907715,0.8410460352897644,0.37118372321128845,0.8403910398483276,0.3309534788131714,0.8647580742835999,0.5090312957763672,0.868946373462677,0.4542533755302429,0.8702433109283447,0.4184136390686035,0.8696824312210083,0.3873433470726013
Hello,0.2888956665992737,0.6671027541160583,0.3311344385147095,0.6282850503921509,0.3531302809715271,0.5586655735969543,0.36622869968414307,0.5019277334213257,0.3809187412261963,0.46357810497283936,0.32657289505004883,0.4817149043083191,0.32758599519729614,0.4177376329898834,0.3254101276397705,0.3790301978588104,0.32206690311431885,0.34466519951820374,0.30148935317993164,0.47538846731185913,0.3018988072872162,0.4011208415031433,0.3015928566455841,0.3537846803665161,0.30054476857185364,0.31302446126937866,0.2768900990486145,0.4817773401737213,0.27546945214271545,0.4114968180656433,0.27667465806007385,0.3680829703807831,0.277439683675766,0.32983481884002686,0.2515285015106201,0.5015085339546204,0.24789753556251526,0.4496186673641205,0.2466977834701538,0.41507962346076965,0.24600672721862793,0.383882075548172
Hello,0.7111296653747559,0.6631066203117371,0.668860673904419,0.6220172047615051,0.6449492573738098,0.5560312271118164,0.6341113448143005,0.5033084154129028,0.6196293830871582,0.4627026617527008,0.6761758327484131,0.4845605492591858,0.6743757724761963,0.4203166961669922,0.6749463677406311,0.37940144538879395,0.6766336560249329,0.343608021736145,0.7012956142425537,0.47826889157295227,0.7007389068603516,0.40523862838745117,0.6998422145843506,0.35639145970344543,0.6991219520568848,0.3142915964126587,0.7256643176078796,0.4846387207508087,0.7266605496406555,0.4151929020881653,0.7250421643257141,0.3705369234085083,0.7222379446029663,0.3313508629798889,0.7513591647148132,0.5040249824523926,0.7568188309669495,0.45023414492607117,0.7567627429962158,0.41419872641563416,0.7544047832489014,0.38245922327041626
Hello,0.4148441255092621,0.6675838232040405,0.4525538384914398,0.6295241117477417,0.47329431772232056,0.5611748099327087,0.487032949924469,0.5103476047515869,0.5027776956558228,0.47565487027168274,0.4443846642971039,0.4859493672847748,0.4451163113117218,0.4219774007797241,0.4437899589538574,0.3818306624889374,0.4410991668701172,0.3468787372112274,0.4200032651424408,0.48118603229522705,0.4200669825077057,0.40776485204696655,0.41981378197669983,0.3584892153739929,0.418605238199234,0.3159335255622864,0.3962588906288147,0.4899086058139801,0.393350750207901,0.4185948073863983,0.3934924304485321,0.3718825578689575,0.3929259777069092,0.33093884587287903,0.37105846405029297,0.5119822025299072,0.36651021242141724,0.4576466381549835,0.3646209239959717,0.4202740788459778,0.36253201961517334,0.3849862813949585
Hello,0.5160933136940002,0.6955137848854065,0.5561602115631104,0.6549888849258423,0.5761397480964661,0.5839131474494934,0.592363715171814,0.529244065284729,0.6109287738800049,0.4928198754787445,0.5479111671447754,0.5002646446228027,0.5499840974807739,0.43474990129470825,0.5506892204284668,0.3970472812652588,0.5508865118026733,0.36246442794799805,0.5228718519210815,0.49526703357696533,0.5237692594528198,0.41865265369415283,0.5262547731399536,0.3702911138534546,0.5278769731521606,0.32723385095596313,0.4988170564174652,0.5045018196105957,0.4954913258552551,0.4304906129837036,0.4965423047542572,0.3816985785961151,0.4972432255744934,0.33830201625823975,0.4739137887954712,0.5272103548049927,0.4689801335334778,0.4710269868373871,0.467151939868927,0.4304533302783966,0.4660770893096924,0.39219582080841064
Hello,0.4885115623474121,0.7033983469009399,0.446696937084198,0.6580634117126465,0.42383113503456116,0.5857008695602417,0.4123647212982178,0.5296857953071594,0.391576886177063,0.49102383852005005,0.4561227560043335,0.5030721426010132,0.45321232080459595,0.43682724237442017,0.45043957233428955,0.39551565051078796,0.44853925704956055,0.35812339186668396,0.4811107814311981,0.497314453125,0.4798617660999298,0.4193507432937622,0.4766915440559387,0.36831164360046387,0.4732896387577057,0.3226923942565918,0.5056546330451965,0.506516695022583,0.5069596767425537,0.43208786845207214,0.5060515403747559,0.38461464643478394,0.5030573606491089,0.3426072299480438,0.5305429100990295,0.5292580723762512,0.5350453853607178,0.47170954942703247,0.5355854630470276,0.43376779556274414,0.5340224504470825,0.3987421989440918
Hello,0.601996660232544,0.6842892169952393,0.6378676295280457,0.653170645236969,0.6655453443527222,0.5908874273300171,0.6878999471664429,0.5408777594566345,0.7089294791221619,0.5028206706047058,0.6397659778594971,0.51393723487854,0.645961344242096,0.45100292563438416,0.6498643755912781,0.4115878939628601,0.6537424921989441,0.3760454058647156,0.6146180629730225,0.505780816078186,0.61756432056427,0.4319072961807251,0.621907114982605,0.381256103515625,0.6258756518363953,0.3377154469490051,0.5896632075309753,0.5135044455528259,0.5890694856643677,0.4393119215965271,0.5913679599761963,0.3909406065940857,0.5943817496299744,0.34854668378829956,0.5645781755447388,0.5346512794494629,0.5611931681632996,0.4792003035545349,0.5602259635925293,0.4395134449005127,0.560698390007019,0.40206378698349
Hello,0.5496501326560974,0.70692378282547,0.5823068618774414,0.6654601693153381,0.6012617945671082,0.6052688360214233,0.612598717212677,0.5524619221687317,0.6239171028137207,0.5077983140945435,0.5839365720748901,0.518840491771698,0.5958636403083801,0.4463725984096527,0.6051648855209351,0.4075363576412201,0.6107751131057739,0.37006911635398865,0.5710963606834412,0.510992169380188,0.5878419876098633,0.43158331513404846,0.5981630682945251,0.38181400299072266,0.6062142848968506,0.3381272554397583,0.5582606792449951,0.5181469917297363,0.5692737102508545,0.4418970048427582,0.5744454860687256,0.391335666179657,0.5791601538658142,0.3488403558731079,0.5441044569015503,0.5371628403663635,0.5473020672798157,0.4784819483757019,0.5480573177337646,0.44070541858673096,0.5488250851631165,0.4059067964553833
Hello,0.6734259724617004,0.6913259029388428,0.7114211916923523,0.6557022333145142,0.7360871434211731,0.5921132564544678,0.7551575899124146,0.5371840596199036,0.7777242064476013,0.49594932794570923,0.7104187607765198,0.5156025886535645,0.7177451848983765,0.4497791826725006,0.7208506464958191,0.40875205397605896,0.7229898571968079,0.37077796459198,0.6851143836975098,0.5081955790519714,0.6886356472969055,0.43082737922668457,0.6924117803573608,0.3800642192363739,0.6959735751152039,0.3354131579399109,0.6601344347000122,0.5178772211074829,0.6597309112548828,0.44073063135147095,0.6615893244743347,0.39198464155197144,0.6648427248001099,0.3483622670173645,0.6355592608451843,0.5414106845855713,0.6310251355171204,0.48490461707115173,0.6294827461242676,0.44511154294013977,0.6292593479156494,0.4071073532104492
